filename,heading_structure_p,heading_structure_r,heading_structure_f1,level_p,level_r,level_f1,list_p,list_r,list_f1,text_edit,text_edit_sim,paragraph_pairs,contents_sim
eval_split/succes/processed_00_documents_eval/050f/87a50797de9b4e4f1ae18a0c23227a5d4891-2/87a50797de9b4e4f1ae18a0c23227a5d4891-2.md,0.8571,1.0,0.9231,0.4286,0.5,0.4615,1.0,1.0,1.0,0.0,1.0,12.0,1.0
eval_split/succes/processed_00_documents_eval/050f/87a50797de9b4e4f1ae18a0c23227a5d4891-3/87a50797de9b4e4f1ae18a0c23227a5d4891-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0012,0.9988,5.0,0.9498
eval_split/succes/processed_00_documents_eval/061d/ad0ccb6efb83bb8b2584546e86354a7d2e59-32/ad0ccb6efb83bb8b2584546e86354a7d2e59-32.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
eval_split/succes/processed_00_documents_eval/0769/e8a70d8273b42da3a15bc0f0f018413ff2bd-4/e8a70d8273b42da3a15bc0f0f018413ff2bd-4.md,1.0,1.0,1.0,1.0,1.0,1.0,0.8462,0.8462,0.8462,0.0228,0.9772,9.0,0.9541
eval_split/succes/processed_00_documents_eval/0769/e8a70d8273b42da3a15bc0f0f018413ff2bd-5/e8a70d8273b42da3a15bc0f0f018413ff2bd-5.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,0.9,10.0,0.9074
eval_split/succes/processed_00_documents_eval/081f/70c4bbf2e4aeecf752051b7569e19f47d62e-4/70c4bbf2e4aeecf752051b7569e19f47d62e-4.md,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.004,0.996,5.0,0.9391
eval_split/succes/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-1/277a4d753f9de0d8a9155e6d13ad749ea05d-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0028,0.9972,11.0,0.944
eval_split/succes/processed_00_documents_eval/0c45/277a4d753f9de0d8a9155e6d13ad749ea05d-3/277a4d753f9de0d8a9155e6d13ad749ea05d-3.md,0.5,1.0,0.6667,0.0,0.0,0.0,0.2308,0.2308,0.2308,0.2101,0.7899,9.0,0.5353
eval_split/succes/processed_00_documents_eval/0c8f/431e55703d66d313eca3a42c6307951a81d8-85/431e55703d66d313eca3a42c6307951a81d8-85.md,0.5,1.0,0.6667,0.5,1.0,0.6667,1.0,1.0,1.0,0.0003,0.9997,5.0,0.9894
eval_split/succes/processed_00_documents_eval/0d16/b4ef03a883ba0bed6ca9021684335baabb2a-7/b4ef03a883ba0bed6ca9021684335baabb2a-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0001,0.9999,13.0,0.9939
eval_split/succes/processed_00_documents_eval/0f87/a4d5fccd22674061b88cd74414200e5f51c0-111/a4d5fccd22674061b88cd74414200e5f51c0-111.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,1.0
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-12/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-12.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0004,0.9996,11.0,0.9854
eval_split/succes/processed_00_documents_eval/1121/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14/bab8f0f7ae7c09f6f6673d363a862c6a3cc1-14.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0
eval_split/succes/processed_00_documents_eval/1440/b79a7446d077712bd3d3e7bab242bc67623d-3/b79a7446d077712bd3d3e7bab242bc67623d-3.md,1.0,0.8,0.8889,0.75,0.6,0.6667,0.6,0.6,0.6,0.0196,0.9804,5.0,0.9291
eval_split/succes/processed_00_documents_eval/1448/3aad6c68a71106772bd15b2935f9ade9c289-2/3aad6c68a71106772bd15b2935f9ade9c289-2.md,1.0,0.0909,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.2512,0.7488,11.0,0.9548
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-2.md,0.875,1.0,0.9333,0.875,1.0,0.9333,0.7059,0.7059,0.7059,0.0065,0.9935,8.0,0.8926
eval_split/succes/processed_00_documents_eval/14d0/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5/4b04fcc1cdfa5f3fb92a85740e8ff3f1f851-5.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0
eval_split/succes/processed_00_documents_eval/1518/29b398cbc724e997c9325880203bb8f7a7a0-1/29b398cbc724e997c9325880203bb8f7a7a0-1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.837,3.0,0.8985
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0035,0.9965,8.0,0.9485
eval_split/succes/processed_00_documents_eval/15ef/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5/bea14f61ed341c3bcc1b7ef4e1ae3b22664b-5.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.9748,5.0,0.9288
eval_split/succes/processed_00_documents_eval/1664/ee1da28f51ea38466977b228d5beff611a4b-13/ee1da28f51ea38466977b228d5beff611a4b-13.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0008,0.9992,4.0,0.9793
eval_split/succes/processed_00_documents_eval/18af/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7/c51ee1df70e3653660c5d2bfe1b40de4d0ea-7.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0014,0.9986,2.0,0.9671
eval_split/succes/processed_00_documents_eval/19e0/782bf72ebc90516e87030ef592549551f151-1/782bf72ebc90516e87030ef592549551f151-1.md,1.0,0.2,0.3333,1.0,0.2,0.3333,0.8333,0.8333,0.8333,0.0597,0.9403,11.0,0.9483
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-13/661ef31d843054c2148cd5294e11e16e7478-13.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0
eval_split/succes/processed_00_documents_eval/1af2/661ef31d843054c2148cd5294e11e16e7478-2/661ef31d843054c2148cd5294e11e16e7478-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0
eval_split/succes/processed_00_documents_eval/2277/002c7d3e4f836eb572be027dd64a69601222-1/002c7d3e4f836eb572be027dd64a69601222-1.md,1.0,0.8667,0.9286,1.0,0.8667,0.9286,1.0,1.0,1.0,0.0068,0.9932,15.0,0.899
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-4/c390cc0b5632f168415635c6af8a36a8833c-4.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1673,0.8327,6.0,0.9766
eval_split/succes/processed_00_documents_eval/22be/c390cc0b5632f168415635c6af8a36a8833c-5/c390cc0b5632f168415635c6af8a36a8833c-5.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8097,0.1903,8.0,0.9628
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-1/4b9b312f8e52a78068c20288594c2ab007d4-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0015,0.9985,11.0,0.9746
eval_split/succes/processed_00_documents_eval/22d6/4b9b312f8e52a78068c20288594c2ab007d4-6/4b9b312f8e52a78068c20288594c2ab007d4-6.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0006,0.9994,2.0,0.986
eval_split/succes/processed_00_documents_eval/2386/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2/ad9d47b06b4231fb78ec6c93b19faa42b8d8-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,1.0
eval_split/succes/processed_00_documents_eval/244d/fa2d6b2d14c67ee657861d46ddc23f70159a-35/fa2d6b2d14c67ee657861d46ddc23f70159a-35.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1778
eval_split/succes/processed_00_documents_eval/246d/0ed33ff786d174a972a138c8d21e1ff44687-1/0ed33ff786d174a972a138c8d21e1ff44687-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0
eval_split/succes/processed_00_documents_eval/26e2/b564122a172b801ef5f2ca26653664119060-1/b564122a172b801ef5f2ca26653664119060-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0969,0.9031,5.0,0.5533
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-1/abcc48baf13c999078b52fb5d4a77d776f31-1.md,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.9989,6.0,0.9854
eval_split/succes/processed_00_documents_eval/2940/abcc48baf13c999078b52fb5d4a77d776f31-2/abcc48baf13c999078b52fb5d4a77d776f31-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0152,0.9848,6.0,0.9417
eval_split/succes/processed_00_documents_eval/298b/58d33d18c7f82fb01f5a64224b052dda8a63-2/58d33d18c7f82fb01f5a64224b052dda8a63-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0043,0.9957,6.0,0.9665
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-2/089d6fe53636a51c8f2860a691678c391b77-2.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2883,0.7117,8.0,0.8467
eval_split/succes/processed_00_documents_eval/29ed/089d6fe53636a51c8f2860a691678c391b77-8/089d6fe53636a51c8f2860a691678c391b77-8.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0092,0.9908,4.0,0.7464
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-1/8097a0ac5950b54857d2e1131db8c218f2b4-1.md,1.0,0.3333,0.5,1.0,0.3333,0.5,1.0,1.0,1.0,0.0002,0.9998,8.0,0.9915
eval_split/succes/processed_00_documents_eval/2c24/8097a0ac5950b54857d2e1131db8c218f2b4-8/8097a0ac5950b54857d2e1131db8c218f2b4-8.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
eval_split/succes/processed_00_documents_eval/2d35/0511fb623ed527e8ca6e482408d349d110ff-24/0511fb623ed527e8ca6e482408d349d110ff-24.md,1.0,1.0,1.0,0.1667,0.1667,0.1667,1.0,1.0,1.0,0.0005,0.9995,9.0,0.9817
eval_split/succes/processed_00_documents_eval/30c3/fc1826e230047b36cad79a7bd63296dd3591-3/fc1826e230047b36cad79a7bd63296dd3591-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0039,0.9961,9.0,0.9272
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-6/dfefa5cae8d7389f264f30628a11a5993e29-6.md,0.5,1.0,0.6667,0.5,1.0,0.6667,1.0,1.0,1.0,0.0013,0.9987,4.0,0.9778
eval_split/succes/processed_00_documents_eval/3489/dfefa5cae8d7389f264f30628a11a5993e29-7/dfefa5cae8d7389f264f30628a11a5993e29-7.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0003,0.9997,4.0,0.9908
eval_split/succes/processed_00_documents_eval/34a4/f775a258d7bface28c965bb03af8a4cb1365-14/f775a258d7bface28c965bb03af8a4cb1365-14.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0006,0.9994,2.0,0.9877
eval_split/succes/processed_00_documents_eval/34e6/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2/de6b9c2242fe22a4a80438a3b92caa9f0ed3-2.md,1.0,0.5,0.6667,0.0,0.0,0.0,1.0,1.0,1.0,0.0057,0.9943,5.0,0.9294
eval_split/succes/processed_00_documents_eval/3563/9b84c9f46cf886987dba1cee51078b7098df-8/9b84c9f46cf886987dba1cee51078b7098df-8.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3344,0.6656,3.0,0.6298
eval_split/succes/processed_00_documents_eval/3793/1e2826f5d572ae2249080383652aac2060f4-7/1e2826f5d572ae2249080383652aac2060f4-7.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142,0.4858,7.0,0.9924
eval_split/succes/processed_00_documents_eval/38d8/ca8da022305cf9ef76fada0c8e4b1f82da6c-5/ca8da022305cf9ef76fada0c8e4b1f82da6c-5.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0016,0.9984,7.0,0.9646
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-8/abb45179793280b4b4c264c3c02918f736ac-8.md,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0029,0.9971,3.0,0.9675
eval_split/succes/processed_00_documents_eval/3928/abb45179793280b4b4c264c3c02918f736ac-9/abb45179793280b4b4c264c3c02918f736ac-9.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0005,0.9995,8.0,0.9748
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-6/63029df5d1216ad16c77c7c3543489656828-6.md,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0299,0.9701,7.0,0.9293
eval_split/succes/processed_00_documents_eval/3a42/63029df5d1216ad16c77c7c3543489656828-8/63029df5d1216ad16c77c7c3543489656828-8.md,1.0,0.75,0.8571,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-202/cfb3c555afe824df9292b45b1dca2beee901-202.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1778
eval_split/succes/processed_00_documents_eval/3c1b/cfb3c555afe824df9292b45b1dca2beee901-24/cfb3c555afe824df9292b45b1dca2beee901-24.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0087,0.9913,2.0,0.9523
eval_split/succes/processed_00_documents_eval/3cee/9d28a6e978e759cb702a7ed8884ff43c37ac-1/9d28a6e978e759cb702a7ed8884ff43c37ac-1.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009,0.9991,7.0,0.9835
eval_split/succes/processed_00_documents_eval/3cf9/9b07ff3a1d725de866ce0246f62eaa3228f9-1/9b07ff3a1d725de866ce0246f62eaa3228f9-1.md,1.0,0.3333,0.5,1.0,0.3333,0.5,0.9333,0.9333,0.9333,0.0751,0.9249,5.0,0.9734
eval_split/succes/processed_00_documents_eval/3f01/80918bfa6d14f087ace2c703a20800adb7b0-7/80918bfa6d14f087ace2c703a20800adb7b0-7.md,0.3333,0.125,0.1818,0.0,0.0,0.0,1.0,1.0,1.0,0.0036,0.9964,9.0,0.9804
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-2/0f8ec62856dac490fa766931831e200af9ff-2.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0015,0.9985,10.0,0.9621
eval_split/succes/processed_00_documents_eval/409c/0f8ec62856dac490fa766931831e200af9ff-3/0f8ec62856dac490fa766931831e200af9ff-3.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0005,0.9995,9.0,0.9789
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-2/745ff5c987f3a4380111a6a0ae0a162e0a68-2.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0004,0.9996,13.0,0.9916
eval_split/succes/processed_00_documents_eval/42a5/745ff5c987f3a4380111a6a0ae0a162e0a68-3/745ff5c987f3a4380111a6a0ae0a162e0a68-3.md,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0008,0.9992,9.0,0.9904
eval_split/succes/processed_00_documents_eval/43ba/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3/b1d886a2b8e5371b39e1e18d9a044ed52bbd-3.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0012,0.9988,4.0,0.9547
eval_split/succes/processed_00_documents_eval/43f4/dc34ff13333c66654ec2d32c773f9a8a9e98-8/dc34ff13333c66654ec2d32c773f9a8a9e98-8.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0262,0.9738,17.0,0.8944
eval_split/succes/processed_00_documents_eval/44ae/79fa32bef66c0ec1cc772584e6a2cdc3382c-1/79fa32bef66c0ec1cc772584e6a2cdc3382c-1.md,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-19/8277cbee9471d1bbd7894ea026f03a6f93f1-19.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0008,0.9992,4.0,0.9881
eval_split/succes/processed_00_documents_eval/44ce/8277cbee9471d1bbd7894ea026f03a6f93f1-4/8277cbee9471d1bbd7894ea026f03a6f93f1-4.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0011,0.9989,7.0,0.9682
eval_split/succes/processed_00_documents_eval/4552/682c8a2446b48cf2c49f03cce7f820a9c3ef-1/682c8a2446b48cf2c49f03cce7f820a9c3ef-1.md,1.0,0.5,0.6667,0.0,0.0,0.0,1.0,1.0,1.0,0.0031,0.9969,7.0,0.9333
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-1/1d428b7f065e87aac0064c41a5067359c8c4-1.md,0.8,0.4,0.5333,0.0,0.0,0.0,1.0,1.0,1.0,0.0071,0.9929,8.0,0.9313
eval_split/succes/processed_00_documents_eval/467d/1d428b7f065e87aac0064c41a5067359c8c4-4/1d428b7f065e87aac0064c41a5067359c8c4-4.md,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.6667,0.6667,0.0045,0.9955,3.0,0.9809
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-9/5bf832af1a76f62d7f4de24de3976c29c720-9.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009,0.9991,3.0,0.981
eval_split/succes/processed_00_documents_eval/482e/5bf832af1a76f62d7f4de24de3976c29c720-93/5bf832af1a76f62d7f4de24de3976c29c720-93.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3162
eval_split/succes/processed_00_documents_eval/4937/f74110c639ef6528765961ace71a004862e1-1/f74110c639ef6528765961ace71a004862e1-1.md,0.7143,0.625,0.6667,0.4286,0.375,0.4,0.0,0.0,0.0,0.0396,0.9604,15.0,0.8019
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-35/73312d1fe723314088e8a1916bcfc3c1b5eb-35.md,1.0,0.8,0.8889,0.25,0.2,0.2222,1.0,1.0,1.0,0.0,1.0,10.0,1.0
eval_split/succes/processed_00_documents_eval/4a62/73312d1fe723314088e8a1916bcfc3c1b5eb-65/73312d1fe723314088e8a1916bcfc3c1b5eb-65.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
eval_split/succes/processed_00_documents_eval/4b41/8111b8b7df69b2c06fb26fb035f7dee63725-1/8111b8b7df69b2c06fb26fb035f7dee63725-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0222,0.9778,4.0,0.9263
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-16/9f2321308f081365aba4ad649d47ccf59cbb-16.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013,0.9987,3.0,0.9927
eval_split/succes/processed_00_documents_eval/4bff/9f2321308f081365aba4ad649d47ccf59cbb-2/9f2321308f081365aba4ad649d47ccf59cbb-2.md,1.0,1.0,1.0,0.3333,0.3333,0.3333,1.0,1.0,1.0,0.0,1.0,11.0,1.0
eval_split/succes/processed_00_documents_eval/4c7c/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1/44ceb12d4eeb6d4922de85dcf4b0f54e6879-1.md,1.0,0.1667,0.2857,1.0,0.1667,0.2857,0.0,0.0,0.0,0.5007,0.4993,6.0,0.7837
eval_split/succes/processed_00_documents_eval/4ce8/4fd8fcf73e199e8b2711dd44ed197154b8b7-10/4fd8fcf73e199e8b2711dd44ed197154b8b7-10.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-19/c0d97c47a9e33f54ce863869b9e8c4bed430-19.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0169,0.9831,4.0,0.8165
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-21/c0d97c47a9e33f54ce863869b9e8c4bed430-21.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2074,0.7926,6.0,0.9737
eval_split/succes/processed_00_documents_eval/4d6a/c0d97c47a9e33f54ce863869b9e8c4bed430-24/c0d97c47a9e33f54ce863869b9e8c4bed430-24.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0017,0.9983,7.0,0.9789
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-2/bbaf48e5ba34104ba35b30580072dc4504a1-2.md,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0036,0.9964,6.0,0.9744
eval_split/succes/processed_00_documents_eval/4de1/bbaf48e5ba34104ba35b30580072dc4504a1-3/bbaf48e5ba34104ba35b30580072dc4504a1-3.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0022,0.9978,9.0,0.9736
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-4/d86f1398dde4792a4c5e60eec529855a5ab4-4.md,1.0,1.0,1.0,0.0909,0.0909,0.0909,1.0,1.0,1.0,0.0358,0.9642,18.0,0.9136
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-6/d86f1398dde4792a4c5e60eec529855a5ab4-6.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0626,0.9374,10.0,0.7755
eval_split/succes/processed_00_documents_eval/5128/d86f1398dde4792a4c5e60eec529855a5ab4-8/d86f1398dde4792a4c5e60eec529855a5ab4-8.md,1.0,0.6667,0.8,0.25,0.1667,0.2,0.0,0.0,0.0,0.0536,0.9464,4.0,0.6097
eval_split/succes/processed_00_documents_eval/5461/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1/86d6ae01bda0568f34e7a41e1fb9e9b450a8-1.md,0.7143,1.0,0.8333,0.5714,0.8,0.6667,1.0,1.0,1.0,0.002,0.998,12.0,0.9278
eval_split/succes/processed_00_documents_eval/548a/046e2b5c662f02aa9fd0122d969edf90d812-1/046e2b5c662f02aa9fd0122d969edf90d812-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0268,0.9732,6.0,0.9637
eval_split/succes/processed_00_documents_eval/5702/d0f291237b4c67762c29907bf80877700b3a-2/d0f291237b4c67762c29907bf80877700b3a-2.md,1.0,0.125,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0645,0.9355,11.0,0.58
eval_split/succes/processed_00_documents_eval/5778/fce5255f7600be333ae8ffa8d4c177ba6a08-3/fce5255f7600be333ae8ffa8d4c177ba6a08-3.md,1.0,0.6667,0.8,1.0,0.6667,0.8,1.0,1.0,1.0,0.0022,0.9978,14.0,0.9585
eval_split/succes/processed_00_documents_eval/57e3/4116b3c645ed254bba9bc39841c7304114fa-80/4116b3c645ed254bba9bc39841c7304114fa-80.md,1.0,1.0,1.0,0.8333,0.8333,0.8333,1.0,1.0,1.0,0.0002,0.9998,9.0,0.9893
eval_split/succes/processed_00_documents_eval/584f/c1fb77161923c548844c60a9f030f05b0bc3-1/c1fb77161923c548844c60a9f030f05b0bc3-1.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0019,0.9981,7.0,0.9715
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-5/7b514ebf15925b6720a2fdacf8205eb029de-5.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-6/7b514ebf15925b6720a2fdacf8205eb029de-6.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
eval_split/succes/processed_00_documents_eval/592a/7b514ebf15925b6720a2fdacf8205eb029de-8/7b514ebf15925b6720a2fdacf8205eb029de-8.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0
graphic/alpha_calc_intro/alpha_calc_intro.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8207,0.1793,16.0,0.5139
graphic/exp1/exp1.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278,0.0722,25.0,0.4219
graphic/festival_catalog/festival_catalog.md,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1352,0.8648,3.0,0.5024
graphic/figure_in_table/figure_in_table.md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,20.0,0.0315
graphic/pic_catalog/pic_catalog.md,1.0,0.5714,0.7273,1.0,0.5714,0.7273,1.0,1.0,1.0,0.7741,0.2259,13.0,0.6209
graphic/posicube_1/posicube_1.md,1.0,0.5,0.6667,1.0,0.5,0.6667,1.0,1.0,1.0,0.9051,0.0949,30.0,0.0
graphic/posicube_2/posicube_2.md,0.6667,0.5,0.5714,0.6667,0.5,0.5714,1.0,1.0,1.0,0.9098,0.0902,17.0,0.5
graphic/report/report.md,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5257,0.4743,2.0,0.0002
graphic/text_in_fig2/text_in_fig2.md,0.6667,0.3333,0.4444,0.0,0.0,0.0,1.0,1.0,1.0,0.5285,0.4715,5.0,0.0277
graphic/text_in_figure/text_in_figure.md,1.0,0.5,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.3368,0.6632,3.0,0.2875
multicolumn/3cols/3cols.md,0.4286,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1533,0.8467,11.0,0.7846
